base_id,input_url,base,found,resolved_url,resolved_ext,detected_kind,content_type,http_status,note
EFTA01621052,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621053,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621054,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621056,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621057,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621059,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621061,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621063,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621064,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621065,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621066,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621067,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621068,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621069,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621071,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621073,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621074,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621075,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621076,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621077,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621078,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621079,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621082,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621083,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621084,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621085,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621086,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621087,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621089,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621091,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621092,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621093,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621094,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621095,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621096,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621097,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621098,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621099,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621100,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621101,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621102,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621103,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621105,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621106,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621167,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621168,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621169,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621228,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621919,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01621920,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01622052,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01622053,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01622054,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01622055,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01624248,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01624279,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279.mov,mov,video,video/quicktime,206,ok via .mov
EFTA01648441,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648442,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648443,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648443.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648443,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648443.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648444,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648444.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648444,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648444.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648445,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648445.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648445,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648445.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648446,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648446.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648446,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648446.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648447,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648447.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648447,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648447.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648448,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648448.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648448,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648448.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648449,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648449.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648449,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648449.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648450,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648450.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648450,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648450.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648451,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648451.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648451,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648451.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648452,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648452.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648452,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648452.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648456,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648456.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648456,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648456.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648458,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648458.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648458,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648458.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
